XML_ID;NAME;ID;PROP_PET_BIRTHDAY;PROP_PET_CATEGORY;PROP_PET_SEX;PROP_USER_ID;PROP_PET_BREED;PROP_PET_BREED_OTHER;PROP_PET_PHOTO
25065564;тимофей;25065564;05.01.2017;10672;10890412;4251789;10962970;;/upload/iblock/ac9/ac97582507c124aa70ed087da245db26.jpg
25065576;Моника;25065576;04.06.2009;10672;10890418;110740;10963024;;/upload/iblock/178/1786d5223fba09dd0a4f3039934af168.jpg
25065948;Шервуд;25065948;27.05.2015;10687;10890412;4261179;;Шелти;/upload/iblock/e66/e66f4696b535cde69b23393781614e55.jpg
25065969;Мелани;25065969;13.04.2013;10672;10890418;4261179;10963042;;/upload/iblock/851/8513c21f8649599cd91745e73c0562f3.jpg
25066380;Феня;25066380;01.01.2018;10687;10890418;3632237;10963222;;/upload/iblock/987/98706ad32eb8dd7faeab1623f8b15ffe.jpg
25066980;Юсси;25066980;22.08.2017;10672;10890418;4261236;10962973;;/upload/iblock/51f/51f7fcf4d3a385ec7256b79ea1852391.jpg
25067238;Джуся;25067238;23.02.2014;10672;10890418;4261269;10962985;;/upload/iblock/5e4/5e4cd2d0aaadfa58d2d6e1e5409fb69a.jpg
25067826;Барсик;25067826;08.12.2011;10672;10890412;1582842;10962994;;/upload/iblock/aa0/aa007867b2d7fe5f55dd40a2929d0707.jpg
25067898;Кеша;25067898;26.06.1980;10693;10890412;1582842;10963357;;
25068072;Робин;25068072;28.05.2016;10666;10890412;4261359;10962928;;/upload/iblock/dc5/dc5032f68462684cb49a21b70512ae74.jpg
25068132;Шейх ;25068132;01.03.2014;10687;10890412;4261359;10963231;;/upload/iblock/db7/db7d39b705ce1b81eb9606027dbaab72.jpg
25068150;Пан;25068150;01.12.2013;10687;10890412;4261359;10963147;;/upload/iblock/73a/73a01142c1dacaf8f5255a5499c8095b.jpg
25068276;Бони;25068276;12.05.2018;10672;10890418;4261377;10963015;;/upload/iblock/dd0/dd0d2884233e51423ec8d0cfb6d79c1a.jpg
25068408;шмель;25068408;01.02.2016;10666;10890412;4261371;10962928;;/upload/iblock/06c/06c11578e6ee1eec57349782e3808672.jpg
25068615;Багира;25068615;08.03.2017;10672;10890418;3478149;10962976;;/upload/iblock/f9b/f9bfd442ed0e30c894fb063a16799826.jpg
25069008;Буся;25069008;29.10.2012;10672;10890418;4261428;10962973;;/upload/iblock/517/5174f175713806d830e6af1f902b072a.jpg
25069041;Кокос;25069041;11.08.2014;10672;10890412;4260507;10962943;;/upload/iblock/43a/43af8ad98f8c265e488f4596a71f432b.jpg
25069167;Лиза;25069167;04.01.2018;10672;10890418;4261440;12924409;;/upload/iblock/3dc/3dc508374234a8875aafbb917cc414e6.jpg
25069167;Лиза;25069167;04.01.2018;10672;10890418;4261440;12924409;;/upload/iblock/6a6/6a6f93e69025e4925f67ac5987e925a4.jpg
25069572;Утка;25069572;10.06.2017;10672;10890418;4261452;10962943;;/upload/iblock/fd8/fd8adec3beff2bf3316392d13f12c85c.jpg
25069899;Тайсон;25069899;18.03.2012;10672;10890412;4261473;10963024;;/upload/iblock/caf/caf1e4a73dc22fecf78593a93f7c324f.jpg
25070424;Лоя ;25070424;25.02.2017;10687;10890418;4151163;10963246;;
25071096;Зая;25071096;01.01.2018;10666;10890418;3054509;10962922;;
25071108;Роза;25071108;05.04.2018;10672;10890418;4261572;10963015;;/upload/iblock/d09/d09825e49e8993f30b53103290e8773c.jpg
25071177;Масик ;25071177;11.03.2018;10687;10890412;4261617;10963120;;/upload/iblock/a73/a73589d1e63f938d67f70ec2023bec19.jpg
25071516;Мурка;25071516;;10672;10890418;2240543;10962994;;
25071525;Жора;25071525;;10672;10890412;2240543;10962994;;
25071540;Мышка;25071540;;10687;10890418;2240543;10963309;;
25071669;Максим;25071669;18.05.2005;10672;10890412;2420647;10962973;;/upload/iblock/2a1/2a155c28ec7c2af9d5f7f1ed7639de58.jpg
25072329;Кеша;25072329;15.05.2008;10693;10890418;4261719;10963357;;/upload/iblock/985/985ab45f310715f731eafc75334f8e7e.jpg
25072692;Мася ;25072692;;10672;10890418;4261794;10962973;;
25072962;Мика;25072962;21.07.2014;10687;10890418;4261818;10963309;;
25073715;Саймон;25073715;01.01.2011;10672;10890412;4261845;;Норвежский лесной;/upload/iblock/8c3/8c37a5d077b0c1c9086372d09ade4524.jpg
25073748;Цезарь;25073748;01.01.2005;10672;10890412;4261845;10962985;;/upload/iblock/bdf/bdf12786d556d5839c69ffba728aaeaf.jpg
25073787;Афина;25073787;05.05.2017;10672;10890418;4261845;10962985;;/upload/iblock/32b/32b0965b19efa4b4eb5ae76a5ceac79f.jpg
25074177;Марсик;25074177;25.04.2013;10672;10890412;4261860;10963033;;/upload/iblock/e24/e24cf626fe328481f825b2624e53cade.jpg
25074177;Марсик;25074177;25.04.2013;10672;10890412;4261860;10963033;;/upload/iblock/653/65342b7d3d43096c8b9498ee3e4deca2.jpg
25074231; Малыш;25074231;01.10.2014;10672;10890412;4261860;10962973;;/upload/iblock/e0d/e0d4baad12a4717575aa40fd8222bff0.jpg
25074561;Шанти;25074561;04.04.2018;10672;10890418;4049039;10963051;;
25074570;Босс;25074570;04.04.2018;10672;10890412;4049039;10963051;;/upload/iblock/a49/a49a6464f955691bfac09492949f6791.jpg
25075287;Gucci;25075287;25.02.2014;10687;10890412;2266237;10963237;;/upload/iblock/573/573097d4d3d06db3bf40c4c142a92606.jpg
25075287;Gucci;25075287;25.02.2014;10687;10890412;2266237;10963237;;/upload/iblock/d6f/d6f8038b401b0a42cca81aa2d904ad6f.jpg
25075587;Стефан;25075587;06.06.2017;10687;10890412;4261194;10963186;;/upload/iblock/400/400cf4c6be39e64204973554b3a89ab9.jpg
25075749;Нэтсуми;25075749;22.04.2018;10687;10890418;169010;10963138;;/upload/iblock/2e4/2e47a4446ac50c7dc5e9aa8eef46d930.jpg
25075779;Бакс;25075779;01.10.2017;10687;10890412;556380;10963120;;/upload/iblock/ebb/ebb8a5ed292c343b189d70e26ae7603e.jpg
25075941;WiFi;25075941;26.03.2015;10666;10890412;2371515;10962928;;/upload/iblock/5af/5af097f576dc51b3b662e2e0841b4a64.jpg
25075947;Розетка;25075947;26.04.2015;10666;10890412;2371515;10962928;;/upload/iblock/394/3944249b38bfc62842db19ff063ce0cd.jpg
25075971;Адольф;25075971;26.07.2014;10687;10890412;80095;10963141;;/upload/iblock/ee2/ee2e117c6ff9ba11f7b4991c302d75e1.jpg
25076046;Буч;25076046;26.06.2015;10687;10890412;4075263;10963222;;/upload/iblock/9de/9de018566c013a421e695a7bfeb6ffbc.jpg
25076049;Бусинда;25076049;30.01.2018;10672;10890418;4261599;10962943;;/upload/iblock/edc/edcbced2e0548f47e5892b7c01c1c5fb.jpg
25076058;Даша;25076058;04.03.2005;10672;10890418;4075263;10962961;;/upload/iblock/c8b/c8b4376a620e2e4241902b587d4ba583.jpg
25076079;петушок;25076079;;10702;;4075263;14944893;;/upload/iblock/463/4637cbe350c4d3a8e50c7251e13f4647.jpg
25076088;Рич;25076088;06.07.2016;10693;10890412;4075263;10963357;;/upload/iblock/cd2/cd2c41fab4c29e6fb8abe867c1f55e08.jpg
25076121;Григорий;25076121;01.07.2017;10672;10890412;4075263;10962973;;/upload/iblock/2f3/2f35b3d6e7ac2f333ae562224e326f9c.jpg
25076823;Сапфира;25076823;21.02.2007;10672;10890418;168229;10962943;;
25076925;Джесси;25076925;10.11.2016;10687;10890418;1845138;;Вест Хайленд Вайт Терьер;
25077300;Гайдн ;25077300;27.07.2016;10672;10890412;1281247;10963015;;/upload/iblock/7bd/7bd67b42c5f77428a118191836498d8a.jpg
25077303;Ксавьера ;25077303;08.01.2018;10672;10890418;1281247;10963015;;/upload/iblock/0ef/0efc0628f1d7c79202d049b383c3c08b.jpg
25077489;Милана;25077489;12.12.2016;10687;10890418;265802;10963120;;
25077732;Альва Белая;25077732;01.02.2018;10666;10890418;3521213;10962931;;
25077741;Гера Хвостик;25077741;01.02.2018;10666;10890418;3521213;10962931;;
25077744;Дрида Черная;25077744;01.02.2018;10666;10890418;3521213;10962931;;
25078800;Хамер;25078800;23.05.2016;10687;10890412;1156974;10963183;;/upload/iblock/e7f/e7f4bcb47a0819cc19d1ef1ec95d7507.jpg
25078848;Барсик;25078848;23.08.2017;10672;10890412;4262016;10962994;;/upload/iblock/6af/6afeadd0e480944348e5d21931e75b69.jpg
25079358;Флинт;25079358;08.08.2003;10672;10890412;2260935;11142;Полудворовая;/upload/iblock/437/43728575357f7fb0e4a7947b298f5aea.jpg
25079385;Жора;25079385;27.01.2015;10666;10890412;2260935;10962925;;/upload/iblock/ea4/ea45c5ad92f2cd18ebe3bdf73e54fc1c.jpg
25079424;Катиша;25079424;21.02.2016;10687;10890418;1635843;10963192;;
25079475;Гоша ;25079475;13.01.2015;10666;10890412;2260935;10962925;;/upload/iblock/28e/28e7c8c42fa8217e6f252a90bf7b39aa.jpg
25079496;Боня;25079496;;10666;10890412;2260935;11142;Песчанка;/upload/iblock/41c/41c3556ebb1d27d8a29a3c9fccd30df4.jpg
25079616;перец;25079616;20.03.2018;10687;10890412;4262235;10963303;;/upload/iblock/832/832b93bff7183bf4a62834d18de5762a.jpg
25079889;Локки;25079889;;10672;10890412;4262268;10963015;;
25079943;Тайсон;25079943;30.08.2017;10687;10890412;2534725;10963120;;/upload/iblock/b8d/b8de343d1f6ee74e12b00e3f31c77fcf.jpg
25080111;Аза;25080111;11.04.2018;10687;10890418;4262289;11142;Шелти;
25080153;Пухович;25080153;15.08.2001;10672;10890412;210930;10963036;;
25080600;нюся;25080600;15.07.2013;10672;10890418;1867158;10962985;;
25081290;Рокси;25081290;28.01.2017;10666;10890418;4261695;10962922;;/upload/iblock/506/5067822d0e24307ca9ffd8073053a22b.jpg
25081809;Окси;25081809;11.06.2017;10687;10890412;4262397;10963111;;/upload/iblock/c91/c9171a0fa2f6e1727869dc4fd6d84a8f.jpg
25081944;Люцифер;25081944;26.04.2018;10672;10890412;4262409;10962973;;
25082607;Арчи;25082607;11.07.2015;10687;10890412;105205;10963339;;/upload/iblock/fa4/fa4b18228c9f26449c1261126036b0db.jpg
25082625;Бетта;25082625;27.09.2017;10687;10890418;105205;10963339;;
25082922;люся;25082922;02.03.2005;10672;10890418;127688;10963036;;
25083558;Ася;25083558;15.09.2016;10672;10890418;2253443;10962943;;/upload/iblock/bf5/bf5a41fde2355482ef5cc5cce35eacbd.jpg
25084128;Буся;25084128;02.08.2015;10681;10890418;4262562;10963087;;
25084899;Гоша;25084899;23.07.2017;10693;10890412;4226505;;Корелла;
25085406;Кузьма;25085406;01.07.2016;10666;10890412;3864983;10962922;;/upload/iblock/c1b/c1b92904951341583248ef29103dcb0c.jpg
25085490;Френ;25085490;20.03.2017;10666;10890418;3864983;10962925;;
25086630;Маруся;25086630;;10672;10890418;4262754;10962994;;/upload/iblock/7d5/7d59c982081a9f655eaa01d2887ddf45.jpg
25086996;Марта;25086996;08.03.2015;10687;10890418;70222;10963120;;
25087416;Глафира;25087416;23.06.2016;10687;10890418;510617;10963141;;/upload/iblock/04d/04d7e51af964eb8f274b62171bf29679.jpg
25087431;Майя;25087431;08.03.2018;10687;10890418;510617;10963258;;/upload/iblock/701/7015754df8817a76dbbd138a5977195e.jpg
25089195;Адель;25089195;07.09.2016;10672;10890418;134142;10962961;;
25089243;Юстас;25089243;27.06.2015;10672;10890412;134142;;метис;
25089282;Дарли;25089282;03.02.2014;10672;10890418;134142;;метис;
25093032;Стелла ;25093032;16.04.2017;10672;10890418;1910426;10962943;;/upload/iblock/49b/49be0e7580e00effe146af340e4e4c93.jpg
25093938;Жульен;25093938;13.08.2015;10666;10890412;4263093;10962940;;
25093950;Хома;25093950;03.09.2016;10666;10890412;4263093;10962937;;
25093962;Боня;25093962;10.02.2010;10672;10890412;4263093;10962985;;
25094034;Граф;25094034;19.11.2017;10687;10890412;4263102;10963192;;
25094088;Гамлет ;25094088;21.05.2013;10672;10890412;4263102;10962985;;
25094256;Роман;25094256;28.06.2006;10693;10890412;4263087;10963357;;
25094328;Cherry;25094328;14.08.2017;10672;10890418;2508441;10962973;;/upload/iblock/718/718bd41f51ef4028b268e6bd19561b0e.jpg
25094451;Сема;25094451;05.11.2017;10672;10890412;2600265;10962961;;/upload/iblock/668/668fcdb55f1047e5e7e36767e8f5ae48.jpg
25094682;Кими ;25094682;04.10.2016;10687;10890412;4263132;10963288;;
25094865;Гранда;25094865;27.07.2013;10687;10890418;4263150;10963186;;/upload/iblock/bd0/bd0d85b0564191ccbc8c5909a2ced861.jpg
25095111;Тоша;25095111;23.11.2016;10687;10890412;4263168;10963126;;/upload/iblock/05c/05ce09f5539bbaf6e4f904d5c123c071.jpg
25095141;Нюша;25095141;06.12.2009;10672;10890418;4263168;10963033;;/upload/iblock/08f/08f2d4e70d12cbdf55e06c47464841ef.jpg
25095195;Султан ;25095195;23.11.2016;10687;10890412;4263168;10963333;;/upload/iblock/c4f/c4fe8824ca97f334165e1d5e6ac83d2e.jpg
25097672;Персик;25097672;28.06.2016;10672;10890412;471521;11142;дворовая;
25097720;Роза и Ириска;25097720;05.06.2018;10666;10890418;4263159;10962928;;
25098521;мандаринка;25098521;09.10.2017;10681;10890418;4263416;10963084;;/upload/iblock/35d/35d1dbc5f854a05cde1325ddeb7bceab.jpg
25098521;мандаринка;25098521;09.10.2017;10681;10890418;4263416;10963084;;/upload/iblock/d1b/d1bc42ff8825b260c018a71395a144c3.jpg
25098590;джери;25098590;16.04.2018;10666;10890412;4263413;10962937;;
25098602;апельсинка;25098602;27.10.2017;10681;10890418;4263416;10963084;;/upload/iblock/eb7/eb787eef799f032478999693021b4d64.jpg
25098923;Балу;25098923;20.02.2016;10672;10890412;4263440;10962973;;/upload/iblock/7ae/7ae6794e25b9f9897ada22916050797b.jpg
25099307;Масуан;25099307;09.12.2016;10672;10890412;1857452;10963015;;/upload/iblock/285/285e4c95d594c60c268121a00adb9e83.jpg
25099379;Сметанка;25099379;08.04.2018;10666;10890418;3882019;10962925;;
25099391;Коричка;25099391;21.04.2018;10666;10890418;3882019;10962925;;
25099568;Витязь;25099568;30.01.2017;10672;10890412;28978;10963015;;/upload/iblock/dad/dad55772e616b2f8ea84f4db4903de78.jpg
25099625;Байкал ;25099625;27.07.2015;10672;10890412;28978;10963012;;/upload/iblock/ea4/ea487a2ac643acceefd349ce33750705.jpg
25099673;Молли ;25099673;25.04.2012;10687;10890418;4263497;10963105;;/upload/iblock/20b/20b3c1ddbf026ffe64fbc289d0bb32b0.jpg
25099688;Туча;25099688;06.05.2018;10687;10890418;48208;10963270;;/upload/iblock/abd/abd0add4aedf46f27902ffbf6149b589.jpg
25099985;Марвин ;25099985;23.05.2017;10687;10890412;3343285;10963156;;/upload/iblock/86e/86e012b2a2c68061c8635d7ad21458d4.jpg
25100558;Честер;25100558;01.10.2016;10672;10890412;20030;12924409;;/upload/iblock/aef/aef8e49fdd9d1663d18f83754d78fdfe.jpg
25100561;Бьёрн;25100561;29.03.2018;10687;10890412;20030;11142;Веймаранер;/upload/iblock/1fe/1fe21dacbf691eceb4933f4a2deabd68.jpg
25100564;Петруша и Полина;25100564;26.05.2016;10693;10890412;20030;10963357;;/upload/iblock/c0a/c0aca5c1f21f1754eca1bb0ca03dd590.jpg
25100909;Гаврюша;25100909;01.10.2013;10687;10890412;1219876;10963213;;
25100921;Полли;25100921;01.11.2014;10687;10890418;1219876;;Метис;
25100927;Шарик;25100927;01.03.2015;10687;10890412;1219876;10963213;;
25101389;Кайса;25101389;10.05.2013;10687;10890418;225723;10963141;;/upload/iblock/752/752e4cc492b69352e7ec9524ada0a3e2.jpg
25101650;Ренни;25101650;01.03.2017;10672;10890412;4263635;10963036;;/upload/iblock/9ff/9ff4edf2e8174b201ef9aa4bcd13e345.jpg
25102556;Дымка;25102556;01.08.2017;10672;10890418;3133845;10962994;;/upload/iblock/a78/a78b146de72eeb951b0ffd8b0374c303.jpg
25102844;джек;25102844;15.05.1947;10687;10890412;4263413;10963231;;
25102967;Тимон;25102967;01.03.2005;10672;10890412;586752;10962973;;/upload/iblock/a2b/a2b3348629197c704c879c0ba73291e8.jpg
25103651;Рудик;25103651;28.04.2018;10687;10890412;4223343;10963120;;
25104263;Жульен;25104263;11.04.2018;10687;10890412;4263794;11142;дворняга;/upload/iblock/5b7/5b703aa7bd9332d4b09bece852841b76.jpg
25104263;Жульен;25104263;11.04.2018;10687;10890412;4263794;11142;дворняга;/upload/iblock/62b/62b945ea294bb381b5de9d3d48f8b416.jpg
25104290;Муся ;25104290;30.03.2005;10672;10890418;105899;10962994;;/upload/iblock/c82/c824f8474fdb4b0255804276a17ddeff.jpg
25105154;Кузя;25105154;29.06.2016;10672;10890412;545479;10962973;;
25105607;Ричард;25105607;15.01.2018;10687;10890412;2552871;10963120;;
25105646;Ричард;25105646;15.01.2018;10687;10890412;2552871;10963120;;
25105661;Хэппи;25105661;26.04.2018;10687;10890412;3755406;11142;Шелти;/upload/iblock/c36/c368142291a62cc09d2532ad9346db5f.jpg
25105730;Ириска;25105730;15.08.2006;10672;10890418;3755406;10963036;;/upload/iblock/563/56395295fa1bec98fef1a799af1eb477.jpg
25106207;Панчо ;25106207;15.01.2018;10687;10890412;4213727;10963222;;/upload/iblock/59e/59e6024b7e35ec3dbb893431d6a8a854.jpg
25106726;Ефросинья;25106726;10.02.2014;10672;10890418;4263902;10962952;;/upload/iblock/e28/e28e1f0445b0a0732ca99a7448254d6f.jpg
25107998;София;25107998;13.08.2014;10672;10890418;261789;10962973;;/upload/iblock/cd8/cd8f468119efbaa025510ab9b346d760.jpg
25108043;Ника;25108043;08.04.2018;10672;10890418;24699;10962943;;/upload/iblock/1e7/1e7648a0c31befd9770617ee7df786c0.jpg
25108154;Майя;25108154;11.08.2014;10687;10890418;24699;10963309;;
25108310;Тоша;25108310;23.07.2017;10693;10890412;2955997;10963357;;/upload/iblock/9ac/9ac0323c2bc5658a1643f55d4834f691.jpg
25108631;Рич;25108631;31.12.2017;10672;10890412;3489349;10962985;;/upload/iblock/1fe/1fe0543ce428b9ded3582b33235b3207.jpg
25109105;Клевер;25109105;30.12.2017;10666;10890412;2356611;10962922;;/upload/iblock/627/627e1c10e86d145f18802f78a55e5f73.jpg
25109141;Алиса;25109141;29.06.2010;10672;10890418;2356611;10962943;;/upload/iblock/42d/42daf72be5d47e9ef4e3ab68d7cbd1da.jpg
25111055;Шéммани;25111055;19.01.2017;10672;10890418;1576341;10963039;;/upload/iblock/b67/b679962b2f76331c4261c741929598e8.jpg
25111118;Нюша;25111118;13.08.2015;10672;10890418;4263671;10963048;;/upload/iblock/fc9/fc92363e3f6d4ee032d9ef782b9cf6e9.jpg
25111142;Рокс;25111142;;10687;10890412;112798;10963120;;/upload/iblock/c81/c81f8f05e06c32d85311a03a4e630c6b.jpg
25111232;голубой бриллиант ;25111232;;10702;10890412;112798;14944901;;/upload/iblock/77d/77d7a372fec4b75ea161628930e56a69.jpg
25111235;Рики;25111235;25.05.2011;10687;10890412;51533;10963309;;
25111238;рамирези;25111238;;10702;;112798;11142;апистограмма;/upload/iblock/58d/58dfc316800abda61148bdce4be61726.jpg
25111256;Лакки;25111256;17.05.2018;10687;10890412;4263671;10963246;;/upload/iblock/709/7099f23d9de0fba97eafb5dc26533737.jpg
25111577;кекс;25111577;19.07.2017;10687;10890412;2548925;10963237;;/upload/iblock/357/35712d8ebb6e050a14a97c5137442c1d.jpg
25111595;Руяна ;25111595;19.04.2011;10681;10890418;2548925;11142;Лошадь;/upload/iblock/fab/fab2d790c6f4121ef2a5f8deb197d59f.jpg
25112204;Мики;25112204;;10687;;4264103;10963120;;/upload/iblock/a51/a51088dd33c9b7a8339748ec868b45c1.jpg
25112234;Багира;25112234;;10672;10890418;2348623;10962994;;/upload/iblock/29f/29f5a3ca7b9ca94af3e75d0a022540fc.jpg
25112468;Глаша;25112468;22.05.2016;10687;10890418;4264118;10963102;;/upload/iblock/f81/f81ad9cd2ecef2a9fb5ec9731c0529ed.jpg
25112480;Гаврюша;25112480;22.05.2016;10687;10890412;4264118;10963102;;/upload/iblock/1fc/1fc5d34c16966bbf4e36ea455d977634.jpg
25113143;Дионис ;25113143;16.03.2018;10687;10890412;2259447;10963246;;/upload/iblock/349/349ebb3495ccf2866487fe2cf3aa064c.jpg
25114670;сапфира;25114670;09.05.2018;10672;10890418;3765710;10962943;;
25114832;Ева;25114832;03.04.2017;10687;10890418;1891186;10963120;;/upload/iblock/5e6/5e61d06637ad8b665dafc9d749fa1b94.jpg
25115258;Честер;25115258;01.01.2017;10672;10890412;1666614;10963030;;/upload/iblock/a5b/a5b57e69a89cb0b9040286309974e989.jpg
25115378;Егорка ;25115378;15.06.2015;10672;10890412;350121;10962961;;
25115393;Ася;25115393;15.06.2014;10687;10890418;350121;;Дворняжка;
25115729;Вики;25115729;29.01.2018;10687;10890418;3990499;10963120;;/upload/iblock/db5/db51b5bc1491a5d2cb5647eb46621f70.jpg
25115729;Вики;25115729;29.01.2018;10687;10890418;3990499;10963120;;/upload/iblock/68e/68ea14803bad0d00aac50c7cf9364fd9.jpg
25115729;Вики;25115729;29.01.2018;10687;10890418;3990499;10963120;;/upload/iblock/875/875efe76f8bb030563fcc4453612af0a.jpg
25115729;Вики;25115729;29.01.2018;10687;10890418;3990499;10963120;;/upload/iblock/c10/c10b8eae9729137207fdb69feae99916.jpg
25116203;Марсель;25116203;01.09.2010;10672;10890412;2457919;10963006;;/upload/iblock/1e6/1e60edc0e582307b77969ad6b37989a7.jpg
25116260;Боня;25116260;17.11.2013;10687;10890418;3741530;10963309;;/upload/iblock/ade/ade0dabaa9e556b5708a72b9834a51a7.jpg
25116275;Терри;25116275;31.07.2014;10687;10890418;3741530;10963309;;/upload/iblock/015/0151605c917f525aade28fbb592fd77b.jpg
25116275;Терри;25116275;31.07.2014;10687;10890418;3741530;10963309;;/upload/iblock/d66/d664d42e51af511be699d4caa194f418.jpg
25116422;глюкоза ;25116422;14.09.2015;10687;10890418;2450935;10963246;;
25116623;Арамис ;25116623;01.06.2015;10687;10890412;4264253;10963309;;/upload/iblock/cc0/cc00a41bc04002a0779ff634415dca5e.jpg
25116635;Аристарх ;25116635;10.04.2012;10672;10890412;1998204;10962985;;/upload/iblock/34d/34dfda65fd7b675a68e63dd5d0077cc6.jpg
25116653;Маари-Йорд;25116653;20.08.2016;10672;10890418;1998204;11142;норвежская лесная;/upload/iblock/cd4/cd49c4c12d5cb27f917a68bb8ed53aaa.jpg
25116665;Кинами Синди;25116665;15.06.2017;10687;10890418;4261938;10963141;;/upload/iblock/fd3/fd301e6ff3dee7ceb9f3dfe1e12784b5.jpg
25116677;Толстяк;25116677;30.04.2018;10681;;1998204;10963084;;
25116683;Саарочка;25116683;01.05.2018;10681;;1998204;10963084;;
25116707;Джаз ;25116707;20.05.2016;10687;10890412;1998204;10963207;;/upload/iblock/f2c/f2c05fee41685c12b445bc2690a582de.jpg
25117229;Нокси;25117229;04.08.2017;10687;10890418;3515757;10963258;;/upload/iblock/4ce/4ce04bd9da6ca6d29a914bd7e4ba5a48.jpg
25117616;Габриэль;25117616;09.10.2017;10672;10890418;1210241;10962943;;
25117622;Плюша;25117622;29.02.2016;10672;10890418;2206932;10962943;;/upload/iblock/2a9/2a92ae05175af76add00ffb1ba214e54.jpg
25117628;Лимон;25117628;28.01.2017;10693;10890412;1210241;10963357;;
25117640;Синичка;25117640;28.09.2017;10693;10890418;1210241;10963357;;
25117643;Тинки-Винки;25117643;28.10.2016;10666;10890412;1210241;10962925;;
25117655;Семён;25117655;27.04.2010;10687;10890412;1210241;10963132;;
25117808;Коржик;25117808;08.06.2017;10687;10890412;2188338;11142;Корги;/upload/iblock/1db/1dbc3c9bb086a8b737d574d6c2ff020e.jpg
25117955;Бусинка;25117955;10.09.2016;10687;10890418;1344516;10963309;;/upload/iblock/36f/36fae8d573541dd21896d13a27fff6ce.jpg
25118423;Стич;25118423;10.12.2017;10666;10890412;288154;10962913;;/upload/iblock/dd2/dd25ca3f348da134daa92c6f2bb404dd.jpg
25118609;Тимоша ;25118609;26.03.2018;10672;;222489;;;/upload/iblock/21d/21d7b88fb0f7a80eb8700f1b0bbc8a98.jpg
25118909;Петя ;25118909;24.10.2010;10687;10890412;604808;10963288;;/upload/iblock/27d/27dc0c3300fca15f1fb65d75867f96d9.jpg
25118909;Петя ;25118909;24.10.2010;10687;10890412;604808;10963288;;/upload/iblock/577/577c40c5fa3c300c72b15bcb43631d0c.jpg
25119263;Тимон;25119263;10.06.2014;10672;10890412;84247;12924409;;/upload/iblock/64f/64fb848e84b9b5ab3430a03ca6abb36b.jpg
25119287;Пуля;25119287;13.08.2017;10687;10890418;84247;10963309;;/upload/iblock/a06/a06ce8299a406232fb9e91c428707af4.jpg
25119386;софия;25119386;05.01.2017;10687;10890418;4264418;10963120;;/upload/iblock/f33/f331e03042afa395ba502cd75c779775.jpg
25120547;Лаки;25120547;25.05.2018;10672;10890412;4263138;10962973;;/upload/iblock/2b6/2b6a8980139b40c01f84b97178a7b38e.jpg
25121087;Эмма;25121087;15.03.2018;10687;10890418;2351809;10963120;;
25121243;Боня;25121243;01.01.2018;10687;10890418;3905543;10963309;;
25121255;Карамелька;25121255;18.02.2017;10687;10890418;3138925;10963309;;
25121264;Соня;25121264;02.10.2014;10672;10890418;3138925;10963045;;
25122983;Гугл;25122983;12.09.2016;10672;10890412;3033029;10963015;;/upload/iblock/66b/66b97ebf296dcbac60a115314b92b946.jpg
25122983;Гугл;25122983;12.09.2016;10672;10890412;3033029;10963015;;/upload/iblock/5c0/5c01fd117d0bcb2de0bc9029a3d77d8c.jpg
25123019;Сири;25123019;22.06.2017;10672;10890418;3033029;;Британская шиншилла;/upload/iblock/6f9/6f9647b4b619985dcda6120fd34cf677.jpg
25123073;Сэмми;25123073;02.12.2015;10687;10890412;4264640;10963120;;/upload/iblock/936/9369981d2a19f5683689acc2a4e66b6e.jpg
25123115;Томас;25123115;;10672;10890412;2104386;10962943;;
25124504;Зохан;25124504;04.05.2015;10672;10890412;1177022;10962973;;/upload/iblock/fec/fec78988c18afe341d777c6feb6022a1.jpg
25125572;Басильда;25125572;01.06.2017;10672;10890418;4053727;10963042;;
25125674;Филя;25125674;22.05.2018;10672;10890412;4264745;;Сфинкс;/upload/iblock/cae/cae4c8b074e00a8375d4e7b5a55a3af2.jpg
25125674;Филя;25125674;22.05.2018;10672;10890412;4264745;;Сфинкс;/upload/iblock/be7/be7fbe1eec94478c17a0a171af3cab04.jpg
25125674;Филя;25125674;22.05.2018;10672;10890412;4264745;;Сфинкс;/upload/iblock/f42/f42128acc17287c9623a8d8802c302c1.jpg
25125701;Валера;25125701;10.07.2017;10702;10890412;4264745;14944893;;/upload/iblock/4a7/4a706d188355c9435eea306ab40b3094.jpg
25125848;Тэша;25125848;01.10.2015;10672;10890418;4264682;10962973;;
25126016;Кекс ;25126016;04.09.2017;10687;10890412;4035067;10963288;;
25126202;Радость;25126202;24.04.2017;10666;10890412;355906;10962922;;/upload/iblock/ad0/ad0783bca907af0bc06f92ddba484645.jpg
25127216;Нюша;25127216;09.10.2011;10687;10890418;4191439;10963288;;/upload/iblock/fcf/fcf1deb867005a26ab4fb6dbbec7e6d2.jpg
25127216;Нюша;25127216;09.10.2011;10687;10890418;4191439;10963288;;/upload/iblock/b43/b4315055afc1b098b79b351d4c0821ca.jpg
25128128;Йоко;25128128;07.08.2016;10687;10890418;4264787;10963327;;
25128143;Персик;25128143;08.08.2017;10672;10890418;4264787;10962973;;/upload/iblock/81f/81fa655ef4e84c7208c3a85c320bbe1a.jpg
